2025-05-24 18:36:31,909 train INFO: Building config ...
2025-05-24 18:36:31,909 train INFO: Building dataloaders ...
2025-05-24 18:36:31,911 train INFO: Train dataloaders build complete
2025-05-24 18:36:31,912 train INFO: Valid dataloaders build complete
2025-05-24 18:36:31,912 train INFO: Building models ...
2025-05-24 18:36:32,892 train INFO: finetune checkpoint path not exist
2025-05-24 18:36:32,975 train INFO: params EarthFormer_xy: 8659677
2025-05-24 18:36:32,975 train INFO: begin training ...
2025-05-24 18:39:12,093 train INFO: Epoch [1/1][1640/3024]  lr: 0.00043987972048162684  eta: 0:02:14  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0057 (0.0172, 0.0113)
2025-05-24 18:39:13,953 train INFO: Epoch [1/1][1660/3024]  lr: 0.0004296989238359914  eta: 0:02:12  time: 0.095  data: 0.003  memory: 6626  MSELoss: 0.0068 (0.0171, 0.0081)
2025-05-24 18:39:15,844 train INFO: Epoch [1/1][1680/3024]  lr: 0.00041955063455191756  eta: 0:02:10  time: 0.094  data: 0.004  memory: 6626  MSELoss: 0.0069 (0.0170, 0.0005)
2025-05-24 18:39:17,682 train INFO: Epoch [1/1][1700/3024]  lr: 0.00040943923363065816  eta: 0:02:08  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0076 (0.0169, 0.0077)
2025-05-24 18:39:19,507 train INFO: Epoch [1/1][1720/3024]  lr: 0.00039936908614881476  eta: 0:02:06  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0078 (0.0168, 0.0082)
2025-05-24 18:39:21,366 train INFO: Epoch [1/1][1740/3024]  lr: 0.00038934453937394136  eta: 0:02:04  time: 0.093  data: 0.003  memory: 6626  MSELoss: 0.0078 (0.0167, 0.0042)
2025-05-24 18:39:23,196 train INFO: Epoch [1/1][1760/3024]  lr: 0.00037936992088783474  eta: 0:02:02  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0069 (0.0166, 0.0022)
2025-05-24 18:39:25,105 train INFO: Epoch [1/1][1780/3024]  lr: 0.0003694495367183248  eta: 0:02:00  time: 0.098  data: 0.004  memory: 6626  MSELoss: 0.0067 (0.0165, 0.0121)
2025-05-24 18:39:27,037 train INFO: Epoch [1/1][1800/3024]  lr: 0.00035958766948036814  eta: 0:01:58  time: 0.098  data: 0.004  memory: 6626  MSELoss: 0.0055 (0.0164, 0.0003)
2025-05-24 18:39:29,005 train INFO: Epoch [1/1][1820/3024]  lr: 0.0003497885765272497  eta: 0:01:56  time: 0.095  data: 0.004  memory: 6626  MSELoss: 0.0052 (0.0162, 0.0046)
2025-05-24 18:39:30,878 train INFO: Epoch [1/1][1840/3024]  lr: 0.0003400564881126902  eta: 0:01:54  time: 0.093  data: 0.004  memory: 6626  MSELoss: 0.0061 (0.0161, 0.0097)
2025-05-24 18:39:32,722 train INFO: Epoch [1/1][1860/3024]  lr: 0.00033039560556465147  eta: 0:01:52  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0067 (0.0161, 0.0095)
2025-05-24 18:39:34,575 train INFO: Epoch [1/1][1880/3024]  lr: 0.0003208100994716298  eta: 0:01:50  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0068 (0.0160, 0.0126)
